shoe_id,cards_remaining,dealer_up,initial_hand,dealer_final,dealer_final_value,player_final,player_final_value,actions_taken,run_count,true_count,win
268176,202,2,"[10, 3]","[2, 5, 10]",17,"[[10, 3]]",[13],[['S']],-7,-1,-1.0
268182,389,6,"[8, 8]","[6, 10, 10]",26,"[[8, 9], [8, 2, 10]]","[17, 20]","[['P', 'S'], ['D']]",2,0,3.0
268206,157,10,"[6, 5]","[10, 7]",17,"[[6, 5, 6]]",[17],[['D']],2,0,0.0
268236,116,10,"[10, 4]","[10, 2, 10]",22,"[[10, 4, 10]]",[24],[['H']],18,8,-1.0
268248,387,8,"[11, 10]","[8, 7, 8]",23,"[[11, 10]]",['BJ'],[['S']],7,0,1.5
268264,140,10,"[10, 11]","[10, 10]",20,"[[10, 11]]",['BJ'],[['S']],-5,-1,1.5
268273,318,3,"[2, 4]","[3, 6, 5, 4]",18,"[[2, 4, 3, 3, 11]]",[13],"[['H', 'H', 'H', 'S']]",1,0,-1.0
268274,127,9,"[4, 6]","[9, 9]",18,"[[4, 6, 10]]",[20],[['D']],-2,0,2.0
268304,238,6,"[10, 9]","[6, 10, 2]",18,"[[10, 9]]",[19],[['S']],-2,0,1.0
268330,207,11,"[10, 10]","[11, 10]",BJ,"[[10, 10]]",[20],[['N']],3,0,-1.0
268352,182,10,"[10, 2]","[10, 11]",BJ,"[[10, 2]]",[12],[[]],-2,0,-1.0
268373,320,7,"[8, 11]","[7, 10]",17,"[[8, 11]]",[19],[['S']],-7,-1,1.0
268378,118,7,"[6, 9]","[7, 6, 10]",23,"[[6, 9, 2]]",[17],"[['H', 'S']]",2,0,1.0
268402,324,3,"[11, 10]","[3, 2, 8, 11, 10]",24,"[[11, 10]]",['BJ'],[['S']],-21,-3,1.5
268405,241,3,"[8, 10]","[3, 11, 8, 8]",20,"[[8, 10]]",[18],[['S']],-27,-5,-1.0
268421,331,10,"[6, 10]","[10, 10]",20,"[[6, 10]]",[16],[['R']],1,0,-0.5
268439,134,6,"[2, 3]","[6, 4, 10]",20,"[[2, 3, 11, 3]]",[19],"[['H', 'H', 'S']]",9,3,-1.0
268444,236,2,"[7, 3]","[2, 5, 6, 10]",23,"[[7, 3, 4]]",[14],[['D']],-11,-2,2.0
268450,273,6,"[7, 10]","[6, 4, 10]",20,"[[7, 10]]",[17],[['S']],1,0,-1.0
268461,371,6,"[2, 6]","[6, 9, 10]",25,"[[2, 6, 3, 10]]",[21],"[['H', 'H', 'S']]",3,0,1.0
268489,152,2,"[7, 10]","[2, 5, 6, 4]",17,"[[7, 10]]",[17],[['S']],12,4,0.0
268500,120,10,"[10, 11]","[10, 10]",20,"[[10, 11]]",['BJ'],[['S']],3,1,1.5
268506,372,11,"[6, 9]","[11, 10]",BJ,"[[6, 9]]",[15],[['N']],0,0,-1.0
268506,165,10,"[7, 7]","[10, 11]",BJ,"[[7, 7]]",[14],[[]],-2,0,-1.0
268509,99,11,"[8, 6]","[11, 10]",BJ,"[[8, 6]]",[14],[['N']],5,2,-1.0
268519,381,8,"[4, 5]","[8, 11]",19,"[[4, 5, 10]]",[19],"[['H', 'S']]",1,0,0.0
268524,260,6,"[10, 8]","[6, 10, 4]",20,"[[10, 8]]",[18],[['S']],8,1,-1.0
268526,97,8,"[10, 6]","[8, 10]",18,"[[10, 6, 9]]",[25],[['H']],3,1,-1.0
268549,162,2,"[11, 10]","[2, 5, 11]",18,"[[11, 10]]",['BJ'],[['S']],24,7,1.5
268557,300,10,"[3, 3]","[10, 3, 7]",20,"[[3, 3, 10, 10]]",[26],"[['H', 'H']]",1,0,-1.0
268594,218,9,"[3, 8]","[9, 6, 6]",21,"[[3, 8, 10]]",[21],[['D']],9,2,0.0
268767,407,10,"[5, 2]","[10, 4, 10]",24,"[[5, 2, 11, 5, 4]]",[17],"[['H', 'H', 'H', 'S']]",-3,0,1.0
268771,80,9,"[7, 9]","[9, 3, 8]",20,"[[7, 9]]",[16],[['R']],0,0,-0.5
268790,138,4,"[5, 10]","[4, 4, 5, 7]",20,"[[5, 10]]",[15],[['S']],-5,-1,-1.0
268812,376,10,"[10, 4]","[10, 10]",20,"[[10, 4, 8]]",[22],[['H']],6,0,-1.0
268816,282,10,"[2, 6]","[10, 8]",18,"[[2, 6, 2, 3, 10]]",[23],"[['H', 'H', 'H']]",-8,-1,-1.0
268820,397,10,"[6, 10]","[10, 10]",20,"[[6, 10]]",[16],[['R']],5,0,-0.5
268830,360,10,"[10, 4]","[10, 6, 6]",22,"[[10, 4, 10]]",[24],[['H']],8,1,-1.0
268863,204,4,"[10, 10]","[4, 8, 3, 8]",23,"[[10, 10]]",[20],[['S']],-5,-1,1.0
268880,294,10,"[4, 11]","[10, 5, 9]",24,"[[4, 11, 6]]",[21],"[['H', 'S']]",-8,-1,1.0
268890,193,7,"[10, 9]","[7, 11]",18,"[[10, 9]]",[19],[['S']],5,1,1.0
268904,407,3,"[9, 10]","[3, 8, 11, 10]",22,"[[9, 10]]",[19],[['S']],3,0,1.0
268943,93,8,"[5, 10]","[8, 10]",18,"[[5, 10, 10]]",[25],[['H']],-6,-3,-1.0
268992,97,8,"[10, 10]","[8, 11]",19,"[[10, 10]]",[20],[['S']],-6,-3,1.0
269079,140,9,"[10, 3]","[9, 3, 6]",18,"[[10, 3, 6]]",[19],"[['H', 'S']]",-1,0,1.0
269087,223,11,"[10, 10]","[11, 5, 8, 10]",24,"[[10, 10]]",[20],"[['N', 'S']]",-20,-4,1.0
269110,404,7,"[6, 8]","[7, 3, 9]",19,"[[6, 8, 5]]",[19],"[['H', 'S']]",-2,0,0.0
269113,355,2,"[10, 3]","[2, 10, 2, 10]",24,"[[10, 3]]",[13],[['S']],-8,-1,1.0
269140,322,7,"[3, 10]","[7, 10]",17,"[[3, 10, 9]]",[22],[['H']],-2,0,-1.0
269145,390,7,"[10, 11]","[7, 10]",17,"[[10, 11]]",['BJ'],[['S']],5,0,1.5
269154,340,11,"[6, 10]","[11, 4, 8, 10]",23,"[[6, 10]]",[16],"[['N', 'R']]",-5,0,-0.5
269194,152,5,"[10, 8]","[5, 9, 11, 10]",25,"[[10, 8]]",[18],[['S']],-1,0,1.0
269199,134,9,"[10, 3]","[9, 10]",19,"[[10, 3, 11, 10]]",[24],"[['H', 'H']]",-2,0,-1.0
269212,183,10,"[10, 10]","[10, 7]",17,"[[10, 10]]",[20],[['S']],-12,-3,1.0
269213,319,7,"[4, 10]","[7, 10]",17,"[[4, 10, 10]]",[24],[['H']],-5,0,-1.0
269234,234,5,"[8, 8]","[5, 10, 11, 8]",24,"[[8, 10], [8, 11], [8, 10]]","[18, 19, 18]","[['P', 'P', 'S'], ['S'], ['S']]",10,2,3.0
269245,195,7,"[10, 8]","[7, 5, 5]",17,"[[10, 8]]",[18],[['S']],14,3,1.0
269258,386,10,"[3, 4]","[10, 3, 8]",21,"[[3, 4, 5, 10]]",[22],"[['H', 'H']]",4,0,-1.0
269265,158,3,"[10, 10]","[3, 2, 10, 9]",24,"[[10, 10]]",[20],[['S']],-6,-1,1.0
269273,366,6,"[5, 10]","[6, 11, 10]",17,"[[5, 10]]",[15],[['S']],2,0,-1.0
269283,354,7,"[10, 9]","[7, 11]",18,"[[10, 9]]",[19],[['S']],-11,-1,1.0
269297,214,10,"[7, 9]","[10, 11]",BJ,"[[7, 9]]",[16],[[]],-1,0,-1.0
269304,293,10,"[7, 11]","[10, 7]",17,"[[7, 11, 10]]",[18],"[['H', 'S']]",-2,0,1.0
269330,337,5,"[10, 8]","[5, 10, 3]",18,"[[10, 8]]",[18],[['S']],1,0,0.0
269354,306,4,"[7, 10]","[4, 5, 2, 7]",18,"[[7, 10]]",[17],[['S']],-10,-1,-1.0
269371,208,3,"[5, 10]","[3, 6, 3, 11, 6]",19,"[[5, 10]]",[15],[['S']],-15,-3,-1.0
269382,284,5,"[2, 11]","[5, 7, 11, 8]",21,"[[2, 11, 10]]",[13],[['D']],-5,0,-2.0
269406,289,4,"[7, 10]","[4, 11, 2, 10]",17,"[[7, 10]]",[17],[['S']],-1,0,0.0
269418,172,10,"[2, 5]","[10, 10]",20,"[[2, 5, 3, 10]]",[20],"[['H', 'H', 'S']]",2,0,0.0
269422,158,11,"[10, 10]","[11, 11, 10, 10]",22,"[[10, 10]]",[20],"[['N', 'S']]",3,0,1.0
269433,161,10,"[8, 5]","[10, 7]",17,"[[8, 5, 10]]",[23],[['H']],14,4,-1.0
269434,227,10,"[6, 10]","[10, 10]",20,"[[6, 10]]",[16],[['R']],-9,-2,-0.5
269511,176,7,"[3, 10]","[7, 3, 10]",20,"[[3, 10, 10]]",[23],[['H']],-7,-2,-1.0
269516,380,2,"[7, 10]","[2, 10, 3, 4]",19,"[[7, 10]]",[17],[['S']],-4,0,-1.0
269569,360,10,"[9, 11]","[10, 3, 3, 2]",18,"[[9, 11]]",[20],[['S']],-6,0,1.0
269578,187,7,"[6, 9]","[7, 7, 10]",24,"[[6, 9, 2]]",[17],"[['H', 'S']]",-14,-3,1.0
269589,269,11,"[11, 4]","[11, 10]",BJ,"[[11, 4]]",[15],[['N']],0,0,-1.0
269598,210,10,"[10, 8]","[10, 6, 10]",26,"[[10, 8]]",[18],[['S']],-11,-2,1.0
269607,102,9,"[7, 3]","[9, 11]",20,"[[7, 3, 5]]",[15],[['D']],0,0,-2.0
269609,143,6,"[11, 4]","[6, 10, 6]",22,"[[11, 4, 6]]",[21],[['D']],4,1,2.0
269632,133,4,"[8, 10]","[4, 7, 10]",21,"[[8, 10]]",[18],[['S']],2,0,-1.0
269636,134,2,"[10, 7]","[2, 9, 7]",18,"[[10, 7]]",[17],[['S']],-10,-3,-1.0
269650,137,7,"[9, 4]","[7, 5, 5]",17,"[[9, 4, 7]]",[20],"[['H', 'S']]",-18,-6,1.0
269661,198,4,"[11, 9]","[4, 3, 8, 2]",17,"[[11, 9]]",[20],[['S']],0,0,1.0
269672,375,2,"[6, 8]","[2, 8, 9]",19,"[[6, 8]]",[14],[['S']],-1,0,-1.0
269684,402,10,"[8, 4]","[10, 6, 4]",20,"[[8, 4, 10]]",[22],[['H']],6,0,-1.0
269705,343,4,"[10, 10]","[4, 6, 9]",19,"[[10, 10]]",[20],[['S']],1,0,1.0
269715,416,8,"[5, 10]","[8, 8, 6]",22,"[[5, 10, 9]]",[24],[['H']],0,0,-1.0
269739,214,7,"[6, 7]","[7, 9, 6]",22,"[[6, 7, 9]]",[22],[['H']],-8,-1,-1.0
269749,285,2,"[11, 4]","[2, 11, 3, 3]",19,"[[11, 4, 10]]",[15],"[['H', 'S']]",-22,-4,-1.0
269751,411,3,"[5, 6]","[3, 5, 6, 10]",24,"[[5, 6, 10]]",[21],[['D']],-6,0,2.0
269756,143,4,"[8, 8]","[4, 9, 8]",21,"[[8, 2, 11], [8, 4]]","[21, 12]","[['P', 'D'], ['S']]",12,4,-1.0
269759,210,3,"[8, 10]","[3, 3, 10, 10]",26,"[[8, 10]]",[18],[['S']],-3,0,1.0
269784,340,4,"[10, 2]","[4, 9, 6]",19,"[[10, 2]]",[12],[['S']],-2,0,-1.0
269787,399,9,"[2, 3]","[9, 6, 10]",25,"[[2, 3, 10, 10]]",[25],"[['H', 'H']]",1,0,-1.0
269791,307,2,"[4, 3]","[2, 8, 11]",21,"[[4, 3, 10]]",[17],"[['H', 'S']]",-6,-1,-1.0
269797,240,5,"[6, 6]","[5, 5, 8]",18,"[[6, 8], [6, 11, 10]]","[14, 17]","[['P', 'S'], ['D']]",-6,-1,-3.0
269890,319,4,"[8, 4]","[4, 7, 11, 4, 11]",17,"[[8, 4]]",[12],[['S']],-12,-1,-1.0
269893,315,10,"[5, 10]","[10, 5, 10]",25,"[[5, 10]]",[15],[['R']],10,1,-0.5
269900,366,6,"[6, 11]","[6, 10, 7]",23,"[[6, 11, 10]]",[17],[['D']],4,0,2.0
269916,88,8,"[10, 9]","[8, 3, 10]",21,"[[10, 9]]",[19],[['S']],-2,-1,-1.0
269919,103,6,"[5, 9]","[6, 11, 10]",17,"[[5, 9]]",[14],[['S']],-3,-1,-1.0
269933,203,8,"[7, 9]","[8, 5, 10]",23,"[[7, 9, 11]]",[17],"[['H', 'S']]",-14,-3,1.0
269936,379,8,"[8, 10]","[8, 11]",19,"[[8, 10]]",[18],[['S']],-3,0,-1.0
269937,275,2,"[3, 3]","[2, 4, 4, 10]",20,"[[3, 6, 5], [3, 10]]","[14, 13]","[['P', 'H', 'S'], ['S']]",16,3,-2.0
269947,166,4,"[8, 9]","[4, 9, 5]",18,"[[8, 9]]",[17],[['S']],-3,0,-1.0
269958,256,10,"[3, 2]","[10, 7]",17,"[[3, 2, 10, 2]]",[17],"[['H', 'H', 'S']]",15,3,0.0
269980,264,9,"[11, 11]","[9, 10]",19,"[[11, 7], [11, 5]]","[18, 16]","[['P'], []]",-11,-2,-2.0
269981,326,5,"[3, 7]","[5, 10, 9]",24,"[[3, 7, 10]]",[20],[['D']],10,1,2.0
270003,98,10,"[9, 9]","[10, 9]",19,"[[9, 9]]",[18],[['S']],10,5,-1.0
270012,213,10,"[11, 3]","[10, 8]",18,"[[11, 3, 11, 7, 4, 10]]",[26],"[['H', 'H', 'H', 'H']]",4,0,-1.0
270056,213,10,"[6, 8]","[10, 10]",20,"[[6, 8, 4]]",[18],"[['H', 'S']]",7,1,-1.0
270099,304,2,"[10, 3]","[2, 8, 2, 8]",20,"[[10, 3]]",[13],[['S']],9,1,-1.0
270118,130,3,"[6, 9]","[3, 3, 4, 4, 10]",24,"[[6, 9]]",[15],[['S']],6,2,1.0
270123,380,10,"[7, 9]","[10, 10]",20,"[[7, 9]]",[16],[['R']],0,0,-0.5
270131,416,10,"[2, 4]","[10, 9]",19,"[[2, 4, 6, 9]]",[21],"[['H', 'H', 'S']]",3,0,1.0
270132,129,4,"[10, 3]","[4, 9, 4]",17,"[[10, 3]]",[13],[['S']],0,0,-1.0
270147,122,8,"[8, 10]","[8, 10]",18,"[[8, 10]]",[18],[['S']],-2,0,0.0
270182,234,7,"[5, 8]","[7, 4, 3, 3]",17,"[[5, 8, 10]]",[23],[['H']],-5,-1,-1.0
270279,197,10,"[7, 10]","[10, 10]",20,"[[7, 10]]",[17],[['S']],4,1,-1.0
270283,351,10,"[5, 3]","[10, 10]",20,"[[5, 3, 4, 3, 7]]",[22],"[['H', 'H', 'H']]",0,0,-1.0
270307,263,9,"[4, 3]","[9, 10]",19,"[[4, 3, 10]]",[17],"[['H', 'S']]",11,2,-1.0
270337,141,4,"[10, 8]","[4, 10, 8]",22,"[[10, 8]]",[18],[['S']],2,0,1.0
270350,326,8,"[10, 4]","[8, 3, 4, 6]",21,"[[10, 4, 2, 4]]",[20],"[['H', 'H', 'S']]",5,0,-1.0
270359,342,10,"[6, 4]","[10, 10]",20,"[[6, 4, 10]]",[20],"[['H', 'S']]",5,0,0.0
270361,118,5,"[11, 11]","[5, 10, 9]",24,"[[11, 3], [11, 10]]","[14, 21]","[['P'], []]",-7,-3,2.0
270364,218,4,"[10, 2]","[4, 8, 5]",17,"[[10, 2]]",[12],[['S']],1,0,-1.0
270390,347,11,"[10, 2]","[11, 9]",20,"[[10, 2, 5]]",[17],"[['N', 'H', 'S']]",4,0,-1.0
270420,130,4,"[8, 10]","[4, 9, 8]",21,"[[8, 10]]",[18],[['S']],9,3,-1.0
270444,340,8,"[10, 11]","[8, 5, 7]",20,"[[10, 11]]",['BJ'],[['S']],-7,-1,1.5
270449,369,9,"[9, 10]","[9, 8]",17,"[[9, 10]]",[19],[['S']],4,0,1.0
270464,88,11,"[11, 10]","[11, 3, 11, 10, 6]",21,"[[11, 10]]",['BJ'],"[['N', 'S']]",0,0,1.5
270490,79,10,"[10, 3]","[10, 10]",20,"[[10, 3, 7]]",[20],"[['H', 'S']]",2,1,0.0
270523,196,5,"[8, 2]","[5, 4, 7, 10]",26,"[[8, 2, 3]]",[13],[['D']],0,0,2.0
270549,182,9,"[9, 6]","[9, 11]",20,"[[9, 6, 10]]",[25],[['H']],15,4,-1.0
270569,179,3,"[6, 3]","[3, 9, 7]",19,"[[6, 3, 6]]",[15],[['D']],-1,0,-2.0
270585,277,8,"[7, 2]","[8, 2, 10]",20,"[[7, 2, 5, 3]]",[17],"[['H', 'H', 'S']]",-7,-1,-1.0
270603,324,4,"[10, 2]","[4, 2, 6, 3, 3]",18,"[[10, 2]]",[12],[['S']],-1,0,-1.0
270624,287,6,"[3, 10]","[6, 6, 7]",19,"[[3, 10]]",[13],[['S']],0,0,-1.0
270630,128,10,"[7, 8]","[10, 10]",20,"[[7, 8]]",[15],[['R']],-8,-3,-0.5
270634,89,5,"[10, 10]","[5, 6, 11, 5]",17,"[[10, 10]]",[20],[['S']],-1,0,1.0
270666,106,10,"[10, 7]","[10, 3, 2, 11, 11]",17,"[[10, 7]]",[17],[['S']],-11,-5,0.0
270667,356,10,"[10, 8]","[10, 6, 6]",22,"[[10, 8]]",[18],[['S']],2,0,1.0
270676,93,3,"[10, 2]","[3, 6, 10]",19,"[[10, 2, 2]]",[14],"[['H', 'S']]",-7,-3,-1.0
270679,201,2,"[4, 10]","[2, 6, 10]",18,"[[4, 10]]",[14],[['S']],-1,0,-1.0
270720,341,5,"[8, 10]","[5, 10, 8]",23,"[[8, 10]]",[18],[['S']],-3,0,1.0
270729,316,10,"[10, 8]","[10, 6, 5]",21,"[[10, 8]]",[18],[['S']],4,0,-1.0
270730,355,7,"[5, 9]","[7, 7, 5]",19,"[[5, 9, 6]]",[20],"[['H', 'S']]",-7,-1,1.0
270730,138,2,"[10, 9]","[2, 5, 9, 7]",23,"[[10, 9]]",[19],[['S']],8,3,1.0
270744,334,10,"[10, 8]","[10, 10]",20,"[[10, 8]]",[18],[['S']],2,0,-1.0
270751,274,10,"[2, 5]","[10, 10]",20,"[[2, 5, 3, 2, 3, 2]]",[17],"[['H', 'H', 'H', 'H', 'S']]",-8,-1,-1.0
270773,297,3,"[11, 9]","[3, 3, 10, 11]",17,"[[11, 9]]",[20],[['S']],-3,0,1.0
270782,366,5,"[10, 3]","[5, 2, 10]",17,"[[10, 3]]",[13],[['S']],-6,0,-1.0
270803,348,6,"[10, 10]","[6, 8, 10]",24,"[[10, 10]]",[20],[['S']],-2,0,1.0
270812,264,7,"[9, 7]","[7, 10]",17,"[[9, 7, 3]]",[19],"[['H', 'S']]",-6,-1,1.0
270837,248,5,"[6, 10]","[5, 6, 5, 10]",26,"[[6, 10]]",[16],[['S']],11,2,1.0
270863,209,11,"[7, 6]","[11, 10]",BJ,"[[7, 6]]",[13],[['N']],6,1,-1.0
270888,370,8,"[6, 5]","[8, 6, 3]",17,"[[6, 5, 10]]",[21],[['D']],-1,0,2.0
270906,94,2,"[10, 10]","[2, 4, 8, 2, 5]",21,"[[10, 10]]",[20],[['S']],0,0,-1.0
270912,191,2,"[10, 10]","[2, 11, 2, 11, 7, 4]",17,"[[10, 10]]",[20],[['S']],9,2,1.0
270928,348,4,"[10, 4]","[4, 7, 9]",20,"[[10, 4]]",[14],[['S']],-10,-1,-1.0
270934,393,8,"[2, 10]","[8, 4, 10]",22,"[[2, 10, 5]]",[17],"[['H', 'S']]",7,0,1.0
270951,416,6,"[7, 2]","[6, 8, 11, 10]",25,"[[7, 2, 8]]",[17],[['D']],-1,0,2.0
270955,345,5,"[2, 10]","[5, 2, 4, 10]",21,"[[2, 10]]",[12],[['S']],-3,0,-1.0
270977,207,3,"[2, 3]","[3, 6, 5, 8]",22,"[[2, 3, 2, 10]]",[17],"[['H', 'H', 'S']]",5,1,1.0
270977,174,8,"[4, 4]","[8, 10]",18,"[[4, 4, 7, 10]]",[25],"[['H', 'H']]",5,1,-1.0
270993,327,10,"[6, 10]","[10, 5, 7]",22,"[[6, 10]]",[16],[['R']],8,1,-0.5
271015,366,2,"[10, 7]","[2, 10, 10]",22,"[[10, 7]]",[17],[['S']],1,0,1.0
271044,241,3,"[9, 11]","[3, 8, 11, 5]",17,"[[9, 11]]",[20],[['S']],-18,-3,1.0
271047,392,8,"[10, 5]","[8, 5, 11, 4]",18,"[[10, 5, 2]]",[17],"[['H', 'S']]",-2,0,-1.0
271056,405,10,"[2, 11]","[10, 4, 7]",21,"[[2, 11, 5, 7, 3]]",[18],"[['H', 'H', 'H', 'S']]",1,0,-1.0
271080,392,10,"[2, 6]","[10, 2, 2, 2, 4]",20,"[[2, 6, 3, 10]]",[21],"[['H', 'H', 'S']]",1,0,1.0
271107,322,9,"[10, 10]","[9, 4, 3, 3]",19,"[[10, 10]]",[20],[['S']],-3,0,1.0
271138,216,10,"[4, 10]","[10, 7]",17,"[[4, 10, 10]]",[24],[['H']],2,0,-1.0
271167,367,2,"[7, 4]","[2, 10, 10]",22,"[[7, 4, 3]]",[14],[['D']],-18,-2,2.0
271167,128,2,"[3, 10]","[2, 9, 7]",18,"[[3, 10]]",[13],[['S']],-10,-4,-1.0
271190,163,6,"[4, 10]","[6, 11, 2]",19,"[[4, 10]]",[14],[['S']],-3,0,-1.0
271192,372,6,"[10, 2]","[6, 10, 4]",20,"[[10, 2]]",[12],[['S']],-4,0,-1.0
271200,336,2,"[9, 10]","[2, 10, 10]",22,"[[9, 10]]",[19],[['S']],10,1,1.0
271201,346,7,"[10, 4]","[7, 10]",17,"[[10, 4, 3]]",[17],"[['H', 'S']]",6,0,0.0
271221,182,8,"[11, 10]","[8, 8, 10]",26,"[[11, 10]]",['BJ'],[['S']],2,0,1.5
271238,161,2,"[6, 8]","[2, 3, 2, 8, 10]",25,"[[6, 8]]",[14],[['S']],4,1,1.0
271254,363,10,"[11, 10]","[10, 10]",20,"[[11, 10]]",['BJ'],[['S']],-1,0,1.5
271269,171,10,"[9, 3]","[10, 6, 10]",26,"[[9, 3, 5]]",[17],"[['H', 'S']]",-15,-4,1.0
271276,186,10,"[5, 10]","[10, 10]",20,"[[5, 10]]",[15],[['R']],12,3,-0.5
271314,154,9,"[2, 10]","[9, 9]",18,"[[2, 10, 11, 3, 4]]",[20],"[['H', 'H', 'H', 'S']]",5,1,1.0
271319,378,10,"[8, 10]","[10, 4, 10]",24,"[[8, 10]]",[18],[['S']],-5,0,1.0
271323,94,10,"[9, 2]","[10, 10]",20,"[[9, 2, 3]]",[14],[['D']],-8,-4,-2.0
271337,389,6,"[4, 6]","[6, 10, 10]",26,"[[4, 6, 4]]",[14],[['D']],0,0,2.0
271372,380,10,"[4, 10]","[10, 6, 7]",23,"[[4, 10, 10]]",[24],[['H']],2,0,-1.0
271380,327,6,"[8, 11]","[6, 7, 10]",23,"[[8, 11, 10]]",[19],[['D']],0,0,2.0
271391,154,3,"[4, 10]","[3, 10, 4]",17,"[[4, 10]]",[14],[['S']],-1,0,-1.0
271425,291,9,"[9, 10]","[9, 2, 10]",21,"[[9, 10]]",[19],[['S']],5,0,-1.0
271427,301,10,"[4, 2]","[10, 10]",20,"[[4, 2, 9, 2]]",[17],"[['H', 'H', 'S']]",-6,-1,-1.0
271460,375,6,"[4, 10]","[6, 11, 10]",17,"[[4, 10]]",[14],[['S']],-9,-1,-1.0
271470,337,8,"[4, 5]","[8, 3, 2, 8]",21,"[[4, 5, 10]]",[19],"[['H', 'S']]",-4,0,-1.0
271510,270,5,"[9, 7]","[5, 4, 10]",19,"[[9, 7]]",[16],[['S']],8,1,-1.0
271513,82,9,"[10, 10]","[9, 10]",19,"[[10, 10]]",[20],[['S']],10,6,1.0
271539,288,9,"[11, 10]","[9, 3, 10]",22,"[[11, 10]]",['BJ'],[['S']],12,2,1.5
271545,89,10,"[6, 9]","[10, 6, 3]",19,"[[6, 9]]",[15],[['R']],-4,-2,-0.5
271546,172,8,"[10, 9]","[8, 11]",19,"[[10, 9]]",[19],[['S']],-6,-1,0.0
271569,102,5,"[4, 9]","[5, 7, 4, 7]",23,"[[4, 9]]",[13],[['S']],6,3,1.0
271574,125,10,"[3, 5]","[10, 10]",20,"[[3, 5, 4, 8]]",[20],"[['H', 'H', 'S']]",6,2,0.0
271590,354,10,"[6, 5]","[10, 4, 10]",24,"[[6, 5, 10]]",[21],[['D']],-6,0,2.0
271670,339,5,"[10, 10]","[5, 3, 4, 10]",22,"[[10, 10]]",[20],[['S']],3,0,1.0
271685,266,5,"[10, 10]","[5, 4, 2, 10]",21,"[[10, 10]]",[20],[['S']],13,2,-1.0
271686,154,7,"[8, 10]","[7, 6, 7]",20,"[[8, 10]]",[18],[['S']],10,3,-1.0
271691,88,3,"[9, 10]","[3, 4, 9, 10]",26,"[[9, 10]]",[19],[['S']],0,0,1.0
271722,136,10,"[9, 8]","[10, 10]",20,"[[9, 8]]",[17],[['S']],18,6,-1.0
271750,356,8,"[10, 10]","[8, 11]",19,"[[10, 10]]",[20],[['S']],3,0,1.0
271754,160,6,"[10, 9]","[6, 10, 7]",23,"[[10, 9]]",[19],[['S']],-5,-1,1.0
271775,281,2,"[11, 7]","[2, 6, 10]",18,"[[11, 7, 9]]",[17],[['D']],1,0,-2.0
271805,381,10,"[9, 10]","[10, 10]",20,"[[9, 10]]",[19],[['S']],0,0,-1.0
271818,79,10,"[10, 3]","[10, 9]",19,"[[10, 3, 10]]",[23],[['H']],-8,-5,-1.0
271821,200,11,"[11, 2]","[11, 5, 3]",19,"[[11, 2, 5, 11]]",[19],"[['N', 'H', 'H', 'S']]",-9,-2,0.0
271831,116,10,"[5, 9]","[10, 3, 7]",20,"[[5, 9, 7]]",[21],"[['H', 'S']]",18,8,1.0
271840,416,11,"[7, 3]","[11, 3, 5]",19,"[[7, 3, 10]]",[20],"[['N', 'H', 'S']]",-1,0,1.0
271845,382,7,"[10, 7]","[7, 10]",17,"[[10, 7]]",[17],[['S']],-5,0,0.0
271863,344,3,"[2, 11]","[3, 10, 3, 10]",26,"[[2, 11, 10]]",[13],"[['H', 'S']]",-4,0,1.0
271868,400,10,"[9, 11]","[10, 10]",20,"[[9, 11]]",[20],[['S']],-2,0,0.0
271879,205,4,"[8, 10]","[4, 7, 4, 5]",20,"[[8, 10]]",[18],[['S']],3,0,-1.0
271881,355,7,"[6, 8]","[7, 10]",17,"[[6, 8, 6]]",[20],"[['H', 'S']]",0,0,1.0
271885,265,8,"[6, 3]","[8, 10]",18,"[[6, 3, 3, 2, 10]]",[24],"[['H', 'H', 'H']]",0,0,-1.0
271917,154,5,"[9, 11]","[5, 10, 9]",24,"[[9, 11]]",[20],[['S']],-3,-1,1.0
271939,132,10,"[8, 9]","[10, 11]",BJ,"[[8, 9]]",[17],[[]],-3,-1,-1.0
271960,168,4,"[5, 4]","[4, 2, 10, 4]",20,"[[5, 4, 9]]",[18],[['D']],7,2,-2.0
271965,134,2,"[5, 4]","[2, 10, 7]",19,"[[5, 4, 10]]",[19],"[['H', 'S']]",-2,0,0.0
271977,191,6,"[10, 3]","[6, 10, 4]",20,"[[10, 3]]",[13],[['S']],-2,0,-1.0
271997,398,9,"[10, 9]","[9, 7, 3]",19,"[[10, 9]]",[19],[['S']],9,1,0.0
272093,100,10,"[4, 6]","[10, 2, 10]",22,"[[4, 6, 10]]",[20],"[['H', 'S']]",-7,-3,1.0
272144,393,11,"[10, 10]","[11, 10]",BJ,"[[10, 10]]",[20],[['N']],8,1,-1.0
272151,311,10,"[6, 8]","[10, 5, 10]",25,"[[6, 8, 3]]",[17],"[['H', 'S']]",-8,-1,1.0
272151,247,3,"[8, 10]","[3, 10, 11, 10]",24,"[[8, 10]]",[18],[['S']],-3,0,1.0
272167,336,8,"[10, 8]","[8, 2, 10]",20,"[[10, 8]]",[18],[['S']],12,1,-1.0
272168,104,9,"[10, 10]","[9, 4, 10]",23,"[[10, 10]]",[20],[['S']],16,8,1.0
272201,352,10,"[9, 10]","[10, 11]",BJ,"[[9, 10]]",[19],[[]],15,2,-1.0
